freq [Hz]	dBv	Phase [deg]
16340	52.201805	53.705353
16341	52.385546	53.668807
16342	52.20985	52.523955
16343	52.293256	53.341075
16344	52.333146	52.103239
16345	52.367799	51.902719
16346	52.270485	51.77996
16347	52.279957	51.278597
16348	52.292696	52.065948
16349	52.352138	51.207062
16350	52.447418	50.467974
16351	52.113696	50.568093
16352	52.245552	49.655624
16353	52.16574	50.411013
16354	52.087744	50.177917
16355	52.041449	49.657422
16356	52.156454	49.44109
16357	52.034213	49.389418
16358	51.996075	49.719309
16359	52.006675	48.546439
16360	52.108758	49.64927
16361	52.0702	48.511046
16362	52.096359	47.966302
16363	51.93219	48.012941
16364	51.970772	48.330501
16365	51.947342	47.047577
16366	51.915535	47.823644
16367	51.751338	47.9594
16368	51.864943	48.478811
16369	52.062895	47.360096
16370	51.791464	46.804897
16371	51.887313	47.232419
16372	51.872597	46.53126
16373	51.80663	46.203138
16374	51.763149	45.876901
16375	51.617433	45.6696
16376	51.607423	46.460273
16377	51.635751	47.091035
16378	51.647992	46.070665
16379	51.692955	47.506663
16380	51.581568	46.390438
16381	51.826418	46.439448
16382	51.412306	47.035175
16383	51.844166	46.676606
16384	51.57257	46.454086
16385	51.496157	47.190159
16386	51.760567	46.783885
16387	51.554747	46.163712
16388	51.483348	47.210441
16389	51.719013	47.412327
16390	51.562891	45.760419
16391	51.486651	47.469632
16392	51.588812	47.059401
16393	51.773345	47.254801
16394	51.552755	45.973569
16395	51.758541	46.313069
16396	51.493272	46.473138
16397	51.712564	46.630553
16398	51.768627	45.60897
16399	51.585206	46.108991
16400	51.753811	45.846086
16401	51.620395	45.872515
16402	51.778034	45.912376
16403	51.727105	45.338511
16404	51.627828	45.039659
16405	51.651458	46.165439
16406	51.75714	45.716102
16407	51.638129	45.151074
16408	51.718533	45.445096
16409	51.682461	45.734055
16410	51.631236	45.866085
16411	51.689727	43.899245
16412	51.602552	46.646313
16413	51.547374	45.037062
16414	51.630459	45.822117
16415	51.660837	45.333981
16416	51.583272	44.69209
16417	51.486065	45.401522
16418	51.502598	44.975034
16419	51.594235	46.227086
16420	51.703256	43.983817
16421	51.36568	45.361234
16422	51.496521	44.70943
16423	51.583242	45.807788
16424	51.526647	45.644053
16425	51.504637	45.342234
16426	51.647072	45.369805
16427	51.522351	46.491581
16428	51.589734	45.669024
16429	51.757234	45.005344
16430	51.539093	45.862383
16431	51.450932	45.553938
16432	51.795428	45.637947
16433	51.433325	45.946025
16434	51.600482	45.62525
16435	51.80677	46.969458
16436	51.611676	44.837116
16437	51.627317	46.086874
16438	51.72702	46.118567
16439	51.718955	46.340935
16440	51.726321	47.029556
16441	51.893537	45.896517
16442	51.879061	46.563573
16443	51.888941	45.544355
16444	51.804704	46.097744
16445	52.048573	45.832521
16446	51.879798	45.38305
16447	51.920141	44.275644
16448	51.881892	44.665005
16449	51.889281	45.658609
16450	51.783687	43.562614
16451	51.909814	44.920882
16452	51.735089	45.0131
16453	51.950731	45.37344
16454	51.854065	43.811081
16455	51.831721	44.667291
16456	51.756205	45.546691
16457	51.94782	44.557848
16458	51.798791	45.251702
16459	51.881962	44.801317
16460	51.913912	45.373885
16461	51.926776	44.992337
16462	51.883981	44.628093
16463	51.975594	45.89675
16464	52.044403	44.090133
16465	52.009698	45.380193
16466	51.988169	44.795108
16467	52.095835	43.7268
16468	51.998504	44.526987
16469	51.907417	45.10681
16470	52.037237	44.966637
16471	51.997934	44.646208
16472	52.117616	45.628648
16473	52.12208	44.746347
16474	52.088931	45.410606
16475	52.227482	44.631382
16476	52.281711	44.861622
16477	52.176394	44.537399
16478	52.291893	44.022455
16479	52.183498	44.493976
16480	52.301191	44.194864
16481	52.195994	43.975228
16482	52.119272	44.001312
16483	52.189693	44.774096
16484	52.203733	44.403058
16485	52.199803	43.697795
16486	52.11378	43.968435
16487	52.151599	44.601148
16488	52.066418	43.489107
16489	52.129483	44.807526
16490	52.10529	44.277171
16491	52.129287	44.021585
16492	52.028361	44.898079
16493	52.075512	44.80483
16494	52.002488	45.270048
16495	52.059089	45.516529
16496	52.123595	45.697181
16497	52.072454	45.900384
16498	52.028824	45.821678
16499	52.140523	46.558923
16500	52.230981	47.070785
16501	52.331612	45.458864
16502	52.12241	45.834279
16503	52.242091	46.724912
16504	52.22032	46.212123
16505	52.270124	46.417185
16506	52.193505	47.409495
16507	52.314467	46.29014
16508	52.281524	47.652303
16509	52.2411	47.533489
16510	52.347154	47.481711
16511	52.401397	47.533362
16512	52.387173	48.72048
16513	52.476243	47.515856
16514	52.583756	48.077197
16515	52.507481	47.466143
16516	52.665996	47.801344
16517	52.648501	47.97477
16518	52.606886	46.955296
16519	52.702864	48.631119
16520	52.695352	47.897768
16521	52.80721	48.67274
16522	52.790849	49.011594
16523	52.926829	48.981112
16524	53.003435	48.300223
16525	52.999505	48.504222
16526	52.884585	48.657695
16527	52.971917	48.241908
16528	53.006416	48.864594
16529	52.937073	48.771699
16530	53.026241	49.277919
16531	53.096875	48.813111
16532	53.004353	49.553395
16533	53.201836	48.796277
16534	53.117088	49.656189
16535	53.210013	49.280549
16536	53.202542	49.004323
16537	53.25264	49.815565
16538	53.37299	50.200323
16539	53.310542	49.004727
16540	53.398201	49.624085
16541	53.428417	50.654886
16542	53.510044	49.97856
16543	53.68009	50.24935
16544	53.599809	49.722531
16545	53.682599	49.263619
16546	53.785386	50.073508
16547	53.816498	48.931267
16548	53.628091	48.930304
16549	53.841379	49.852638
16550	53.959335	49.520819
16551	53.807763	48.92142
16552	54.008213	49.136304
16553	54.022174	49.781562
16554	54.032228	48.634087
16555	54.093931	49.515021
16556	54.259243	48.332191
16557	54.151833	48.50801
16558	54.177648	48.844022
16559	54.271981	48.052879
16560	54.325902	48.17814
16561	54.34541	48.623899
16562	54.425547	46.938278
16563	54.391493	47.653433
16564	54.382218	47.311914
16565	54.4508	47.040497
16566	54.449241	47.979066
16567	54.554773	46.829181
16568	54.516807	47.749471
16569	54.564463	47.348217
16570	54.674062	47.153713
16571	54.613015	47.725451
16572	54.718904	46.710255
16573	54.701502	47.622125
16574	54.69108	46.456832
16575	54.739533	47.196404
16576	54.810601	47.415526
16577	54.775811	46.469776
16578	54.803245	46.71447
16579	54.966828	46.817268
16580	54.813373	46.638335
16581	54.938104	46.13719
16582	54.877593	46.89087
16583	55.107591	46.361071
16584	54.985291	46.248035
16585	54.972031	45.55215
16586	55.069977	46.186019
16587	54.985237	46.580279
16588	55.122225	45.858448
16589	55.116349	45.959117
16590	55.124464	46.104504
16591	55.189424	45.682464
16592	55.125415	45.457564
16593	55.201861	46.000196
16594	55.197379	45.624966
16595	55.271298	45.804638
16596	55.26917	45.53325
16597	55.361841	45.945457
16598	55.404705	45.105324
16599	55.401838	45.470012
16600	55.430864	45.250489
16601	55.549364	45.617255
16602	55.512815	44.483161
16603	55.525766	45.136838
16604	55.532493	44.882188
16605	55.622796	45.117236
16606	55.568718	45.237303
16607	55.706586	44.687111
16608	55.654435	45.163939
16609	55.745234	44.568201
16610	55.696404	45.415058
16611	55.84945	45.02264
16612	55.828631	44.918905
16613	55.847878	44.488063
16614	55.902232	45.130863
16615	55.894561	45.172124
16616	55.984272	44.612853
16617	56.053526	44.399816
16618	55.98635	44.898389
16619	56.047518	44.462821
16620	56.078719	44.749975
16621	56.220398	44.577458
16622	56.18138	44.715755
16623	56.291236	44.228176
16624	56.237209	44.272405
16625	56.328449	44.184892
16626	56.345513	44.311564
16627	56.432449	44.303291
16628	56.42366	43.716309
16629	56.473146	43.621526
16630	56.453213	43.6034
16631	56.573863	43.282124
16632	56.468327	43.350941
16633	56.527688	43.479249
16634	56.635184	42.99542
16635	56.667499	43.623648
16636	56.631708	43.010116
16637	56.83834	43.153289
16638	56.79092	42.802344
16639	56.831265	42.366008
16640	56.906302	42.673967
16641	56.871141	42.427932
16642	56.967117	42.672536
16643	57.084137	41.986808
16644	57.064652	41.829332
16645	57.044917	41.546869
16646	57.068822	41.852793
16647	57.205668	41.810074
16648	57.129526	41.222233
16649	57.268489	41.560344
16650	57.312987	41.566506
16651	57.264612	40.448857
16652	57.328811	41.179566
16653	57.429194	41.099386
16654	57.406352	40.408766
16655	57.444144	40.33212
16656	57.438884	40.554263
16657	57.464064	40.282859
16658	57.600266	40.688434
16659	57.536624	39.907339
16660	57.626357	40.114399
16661	57.628655	40.339723
16662	57.697134	39.863828
16663	57.787468	39.992468
16664	57.801673	39.84959
16665	57.841197	39.362664
16666	57.849591	39.594911
16667	57.977717	39.675147
16668	58.013556	39.287155
16669	58.073905	38.857138
16670	58.060857	38.906452
16671	58.130403	38.432461
16672	58.127726	38.722706
16673	58.227913	38.531358
16674	58.29615	37.966537
16675	58.333634	37.635758
16676	58.280499	37.315691
16677	58.360307	37.246439
16678	58.428158	37.323732
16679	58.418559	36.680975
16680	58.461094	37.010455
16681	58.555859	36.535986
16682	58.5467	36.644759
16683	58.602801	35.946336
16684	58.657837	35.909395
16685	58.620331	35.597957
16686	58.614197	35.306147
16687	58.681273	35.760723
16688	58.768888	35.04162
16689	58.73012	35.171878
16690	58.818818	34.644691
16691	58.863176	34.622043
16692	58.888991	34.26461
16693	58.892447	33.571357
16694	58.885048	33.983046
16695	58.934547	34.067585
16696	59.039282	33.577372
16697	59.055568	33.350078
16698	59.037417	33.130047
16699	59.135263	32.937567
16700	59.169057	32.899884
16701	59.169805	32.373011
16702	59.20418	32.260351
16703	59.256667	32.093854
16704	59.294844	32.256731
16705	59.343163	31.372834
16706	59.397804	31.53209
16707	59.380782	30.890834
16708	59.421976	31.097085
16709	59.478349	30.695489
16710	59.53266	30.567233
16711	59.564999	30.34392
16712	59.636827	29.961971
16713	59.662279	29.31288
16714	59.674391	29.431305
16715	59.728294	29.053656
16716	59.779571	28.611671
16717	59.804107	28.197306
16718	59.84214	28.17772
16719	59.835863	27.356922
16720	59.933204	27.445985
16721	59.906959	26.7565
16722	59.901901	26.765962
16723	59.968986	26.025669
16724	59.96876	26.14351
16725	60.011216	25.826767
16726	59.975316	25.173755
16727	60.035411	25.170517
16728	60.062781	24.804968
16729	60.057976	24.541224
16730	60.07881	24.049288
16731	60.109506	24.408379
16732	60.155048	23.540231
16733	60.153615	23.214514
16734	60.186122	23.16805
16735	60.141862	23.105782
16736	60.255901	22.429435
16737	60.196916	22.331944
16738	60.224405	22.078095
16739	60.299805	21.962479
16740	60.299536	21.456086
16741	60.332694	20.685928
16742	60.284475	20.717185
16743	60.338922	20.195666
16744	60.338145	20.162117
16745	60.368097	20.088763
16746	60.398897	18.970666
16747	60.418103	19.25106
16748	60.405712	18.704896
16749	60.447801	18.285749
16750	60.466005	18.133456
16751	60.443935	17.382392
16752	60.49601	17.386733
16753	60.5266	16.818924
16754	60.491325	16.331448
16755	60.527628	15.630095
16756	60.454394	15.684344
16757	60.525304	15.188572
16758	60.463177	14.98982
16759	60.497321	14.484589
16760	60.518055	14.127284
16761	60.468718	13.498302
16762	60.406475	13.137067
16763	60.378345	12.77739
16764	60.330735	12.944735
16765	60.376697	12.247913
16766	60.329436	11.949232
16767	60.276945	11.288347
16768	60.22233	11.264731
16769	60.230095	10.980905
16770	60.130308	10.964715
16771	60.234629	10.402035
16772	60.137562	10.303161
16773	60.079459	10.003716
16774	60.033721	9.948608
16775	60.035274	9.927139
16776	60.035506	9.634877
16777	59.920066	9.461261
16778	59.907078	9.163611
16779	59.849834	9.384897
16780	59.779035	9.099354
16781	59.743087	9.132792
16782	59.712764	9.465969
16783	59.63331	9.196059
16784	59.589991	9.614485
16785	59.625306	9.731783
16786	59.510843	9.638206
16787	59.483023	10.275627
16788	59.467477	10.38852
16789	59.499572	10.672206
16790	59.411253	10.754892
16791	59.401994	11.349347
16792	59.364984	11.409618
16793	59.393915	11.964669
16794	59.398376	12.187839
16795	59.326016	12.560644
16796	59.386815	13.090323
16797	59.440015	13.208777
16798	59.372374	13.132164
16799	59.408997	14.307793
16800	59.430158	14.234839
16801	59.459126	14.741008
16802	59.502672	15.083195
16803	59.53129	15.822512
16804	59.577537	15.792677
16805	59.630682	16.17917
16806	59.634371	16.90003
16807	59.737528	17.321574
16808	59.813756	17.347165
16809	59.811899	18.234412
16810	59.991204	18.433153
16811	59.986708	18.864963
16812	60.177239	19.226735
16813	60.252328	19.43896
16814	60.272084	19.59178
16815	60.447807	20.138217
16816	60.546632	20.219627
16817	60.614259	20.407703
16818	60.79989	20.758771
16819	60.877279	20.389235
16820	60.992375	20.676434
16821	61.12587	20.844973
16822	61.243654	20.323789
16823	61.377655	20.532336
16824	61.490903	20.250681
16825	61.629417	20.395938
16826	61.746232	19.57729
16827	61.88668	19.77318
16828	61.971258	19.368919
16829	62.168519	19.103259
16830	62.248644	18.557969
16831	62.345429	17.976901
16832	62.428322	17.939846
16833	62.572851	17.344308
16834	62.660968	17.07956
16835	62.78301	16.412145
16836	62.830789	16.007888
16837	62.970356	15.555876
16838	63.04842	15.161121
16839	63.173146	14.476418
16840	63.246548	14.063075
16841	63.333281	13.390179
16842	63.445817	12.961527
16843	63.546174	12.185686
16844	63.567651	11.50443
16845	63.696363	11.273462
16846	63.765161	10.159409
16847	63.827612	9.939592
16848	63.941037	9.08017
16849	63.98373	8.30822
16850	64.077264	7.730316
16851	64.127164	7.028752
16852	64.189048	6.110293
16853	64.273053	5.442288
16854	64.277169	4.822692
16855	64.352572	3.905033
16856	64.389569	3.453261
16857	64.486473	2.533489
16858	64.465458	1.636117
16859	64.544144	1.180672
16860	64.567931	0.493571
16861	64.635191	-0.496702
16862	64.661074	-1.135283
16863	64.686486	-1.955996
16864	64.709376	-2.729322
16865	64.71946	-3.518205
16866	64.754611	-4.304749
16867	64.764699	-4.759912
16868	64.787114	-5.877411
16869	64.806633	-6.436827
16870	64.820997	-7.209151
16871	64.854143	-7.901371
16872	64.848995	-8.839121
16873	64.853516	-9.58671
16874	64.848766	-10.06895
16875	64.861699	-10.95502
16876	64.838485	-11.688752
16877	64.873226	-12.103128
16878	64.826533	-13.13044
16879	64.855553	-13.610784
16880	64.819412	-14.343292
16881	64.833887	-15.171391
16882	64.816591	-15.754734
16883	64.796998	-16.342991
16884	64.8098	-17.229002
16885	64.816616	-17.876254
16886	64.742274	-18.734396
16887	64.756035	-19.261784
16888	64.703913	-19.910107
16889	64.687355	-20.333902
16890	64.669541	-20.996419
16891	64.671173	-21.672341
16892	64.577815	-21.904776
16893	64.641232	-22.554523
16894	64.591196	-23.37301
16895	64.574214	-23.720717
16896	64.530221	-24.343233
16897	64.542375	-24.924421
16898	64.491726	-25.599018
16899	64.501264	-25.997454
16900	64.462366	-26.68023
16901	64.440183	-27.211713
16902	64.41139	-27.87301
16903	64.376495	-28.282086
16904	64.382337	-28.774779
16905	64.316585	-29.490581
16906	64.282869	-29.911671
16907	64.273869	-30.333037
16908	64.240083	-31.040912
16909	64.175329	-31.559966
16910	64.126071	-31.797103
16911	64.148371	-32.328342
16912	64.066649	-32.907479
16913	64.05128	-33.368848
16914	64.020099	-33.808882
16915	63.967673	-34.144662
16916	63.94729	-34.785317
16917	63.910907	-35.201898
16918	63.84676	-35.598722
16919	63.845107	-35.994599
16920	63.79665	-36.565067
16921	63.743235	-36.792277
16922	63.719856	-37.267767
16923	63.714918	-37.371775
16924	63.718595	-38.256385
16925	63.652653	-38.514637
16926	63.644599	-39.062442
16927	63.582463	-39.419369
16928	63.578602	-39.745939
16929	63.574211	-40.366933
16930	63.487452	-40.525904
16931	63.517426	-41.397541
16932	63.451095	-41.3127
16933	63.386016	-42.321152
16934	63.390776	-42.238184
16935	63.32925	-42.683015
16936	63.322525	-43.366203
16937	63.27299	-43.717237
16938	63.212153	-44.272846
16939	63.127045	-44.439376
16940	63.15554	-44.715298
16941	63.124694	-45.251828
16942	63.030831	-45.651621
16943	63.043029	-46.129776
16944	62.985275	-46.380379
16945	62.949964	-46.750819
16946	62.923264	-47.314511
16947	62.872035	-47.736488
16948	62.82995	-47.938611
16949	62.779593	-48.528589
16950	62.75513	-48.677681
16951	62.689397	-49.277508
16952	62.66606	-49.590284
16953	62.595263	-49.793984
16954	62.572838	-50.39955
16955	62.525045	-50.738269
16956	62.455738	-51.019164
16957	62.427239	-51.498293
16958	62.378698	-51.720806
16959	62.318592	-52.137101
16960	62.313492	-52.388071
16961	62.245946	-52.782629
16962	62.222836	-53.256285
16963	62.134948	-53.601053
16964	62.073024	-53.61144
16965	62.079063	-53.981456
16966	61.989805	-54.223661
16967	61.968031	-54.551657
16968	61.938486	-54.890746
16969	61.826082	-55.087787
16970	61.835504	-55.347413
16971	61.774099	-55.524429
16972	61.787234	-56.029426
16973	61.664717	-56.215724
16974	61.671876	-56.821713
16975	61.59327	-56.632342
16976	61.56631	-57.247004
16977	61.518831	-57.388863
16978	61.490788	-57.653917
16979	61.432633	-58.068146
16980	61.420763	-58.395669
16981	61.323451	-58.800842
16982	61.29247	-58.98052
16983	61.248909	-59.399564
16984	61.149419	-59.52955
16985	61.126274	-59.774189
16986	61.086232	-60.171281
16987	60.954863	-60.35575
16988	60.982438	-59.965417
16989	60.958263	-60.863431
16990	60.833698	-61.218579
16991	60.817608	-61.096234
16992	60.712575	-61.145818
16993	60.742132	-61.700539
16994	60.694523	-61.413532
16995	60.609983	-62.285566
16996	60.579956	-62.35981
16997	60.505959	-62.291642
16998	60.520851	-62.61155
16999	60.408821	-63.074296
17000	60.410743	-63.187692
17001	60.309032	-63.542358
17002	60.233015	-63.491145
17003	60.230584	-63.784383
17004	60.14983	-63.698156
17005	60.136243	-64.197327
17006	60.046877	-64.356073
17007	60.036016	-64.173251
17008	59.958947	-64.958979
17009	59.979315	-64.449926
17010	59.927068	-65.130636
17011	59.842245	-65.683078
17012	59.840507	-65.648509
17013	59.760362	-65.780833
17014	59.681143	-66.271428
17015	59.649852	-66.357067
17016	59.535517	-66.027575
17017	59.630353	-66.54425
17018	59.489782	-66.57093
17019	59.451607	-66.906191
17020	59.479067	-66.946441
17021	59.320304	-67.018699
17022	59.36699	-67.573081
17023	59.265373	-67.221511
17024	59.211087	-67.665034
17025	59.237806	-67.764589
17026	59.076623	-68.150703
17027	59.121138	-68.059971
17028	59.015497	-68.708844
17029	58.977458	-69.110964
17030	58.846495	-69.024816
17031	58.826423	-69.416467
17032	58.728084	-69.549791
17033	58.668905	-69.524995
17034	58.655278	-69.542861
17035	58.574215	-69.90134
17036	58.530058	-70.188611
17037	58.467287	-69.78296
17038	58.42867	-70.486445
17039	58.339808	-70.072018
17040	58.295191	-70.599576
17041	58.256383	-70.267707
17042	58.201714	-71.022572
17043	58.130884	-70.727021
17044	58.064061	-70.993988
17045	58.015136	-71.217215
17046	57.973942	-71.375169
17047	57.896936	-71.379865
17048	57.841376	-71.659451
17049	57.754286	-71.66987
17050	57.723965	-71.692782
17051	57.63664	-71.803985
17052	57.572095	-71.73568
17053	57.515301	-71.915225
17054	57.428281	-71.709111
17055	57.431702	-72.124543
17056	57.332574	-71.784218
17057	57.264405	-72.686096
17058	57.166076	-72.472859
17059	57.165145	-71.865857
17060	57.019993	-72.752807
17061	57.011462	-72.561419
17062	56.950382	-71.750417
17063	56.900231	-72.816438
17064	56.859438	-72.383628
17065	56.709524	-72.888155
17066	56.65579	-72.132958
17067	56.615802	-72.322613
17068	56.524751	-72.745801
17069	56.445193	-72.351859
17070	56.387852	-72.304598
17071	56.276155	-72.433712
17072	56.284998	-71.923343
17073	56.2256	-72.578298
17074	56.146312	-72.343661
17075	56.05758	-72.553732
17076	56.051606	-72.453614
17077	55.859079	-72.258562
17078	55.847575	-72.223248
17079	55.815884	-72.15054
17080	55.658569	-71.15648
17081	55.669141	-72.031647
17082	55.618561	-71.173619
17083	55.49739	-70.990377
17084	55.47285	-71.149548
17085	55.452662	-70.946931
17086	55.397896	-70.223172
17087	55.297603	-71.179312
17088	55.246606	-70.56833
17089	55.207609	-69.835223
17090	55.081516	-70.245083
17091	55.133877	-69.378133
17092	54.990889	-69.589639
17093	54.947088	-68.675354
17094	55.001037	-68.850617
17095	54.853423	-68.038568
17096	54.873924	-68.665349
17097	54.856638	-67.733886
17098	54.789054	-67.713504
17099	54.730564	-68.109856
17100	54.652204	-67.27961
17101	54.687644	-67.23503
17102	54.624918	-66.481653
17103	54.667119	-66.511583
17104	54.61465	-66.681124
17105	54.592846	-66.671279
17106	54.53945	-65.833626
17107	54.399073	-65.494411
17108	54.498912	-65.186776
17109	54.482296	-64.560038
17110	54.410194	-64.822301
17111	54.267863	-64.018165
17112	54.360752	-63.233672
17113	54.436062	-63.13161
17114	54.29382	-63.234381
17115	54.41615	-63.421045
17116	54.226956	-62.570664
17117	54.221629	-63.110327
17118	54.261334	-61.667008
17119	54.268609	-61.900782
17120	54.285015	-61.185359
17121	54.247615	-62.03798
17122	54.342749	-60.939754
17123	54.204633	-61.746593
17124	54.211199	-60.560396
17125	54.252397	-60.355119
17126	54.255594	-60.0225
17127	54.322125	-60.118461
17128	54.38429	-59.73337
17129	54.301249	-59.512351
17130	54.439494	-59.626896
17131	54.456274	-59.789631
17132	54.452274	-59.742729
17133	54.486044	-59.361927
17134	54.455453	-60.550673
17135	54.431654	-60.022126
17136	54.492815	-59.246304
17137	54.403685	-60.479094
17138	54.477383	-59.82185
17139	54.404328	-59.624132
17140	54.334711	-59.380561
17141	54.56283	-59.474764
17142	54.476369	-59.468673
17143	54.35882	-60.148468
17144	54.371357	-59.413502
17145	54.320442	-58.827431
17146	54.338698	-59.054673
17147	54.390638	-58.617442
17148	54.357386	-58.466608
17149	54.364396	-58.455374
17150	54.47882	-58.607141
17151	54.435136	-58.430454
17152	54.439176	-58.998381
17153	54.451275	-59.037384
17154	54.4307	-58.849497
17155	54.390192	-58.485885
17156	54.450784	-58.691603
17157	54.466743	-58.585332
17158	54.416793	-58.679402
17159	54.501146	-58.385155
17160	54.466322	-58.451353
17161	54.474773	-59.542197
17162	54.371408	-58.141468
17163	54.474037	-58.457755
17164	54.439787	-58.167211
17165	54.565239	-58.4124
17166	54.552525	-58.326586
17167	54.553583	-58.228985
17168	54.631622	-59.347765
17169	54.586603	-58.884224
17170	54.481845	-59.057097
17171	54.565067	-59.325366
17172	54.505552	-58.411321
17173	54.605821	-58.95628
17174	54.697122	-59.336163
17175	54.580193	-59.502847
17176	54.611544	-60.178351
17177	54.711803	-59.549588
17178	54.560876	-60.635371
17179	54.772969	-60.625188
17180	54.563465	-60.9974
17181	54.729944	-61.749297
17182	54.54084	-61.774582
17183	54.569657	-61.674233
17184	54.594171	-61.823038
17185	54.53695	-61.931112
17186	54.663785	-62.346717
17187	54.480422	-62.926714
17188	54.429862	-62.616003
17189	54.528062	-62.281265
17190	54.514602	-62.611094
17191	54.553576	-63.838161
17192	54.437761	-63.251611
17193	54.386275	-63.380863
17194	54.514498	-63.983083
17195	54.365214	-63.675495
17196	54.436184	-64.196121
17197	54.320953	-64.108937
17198	54.25585	-65.082242
17199	54.287237	-63.786348
17200	54.184814	-64.746943
17201	54.241387	-64.379347
17202	54.240675	-64.691352
17203	54.21463	-65.404517
17204	54.211932	-64.82168
17205	54.235101	-65.827353
17206	54.144857	-66.002147
17207	54.092479	-66.055991
17208	54.07076	-65.85576
17209	54.033584	-66.767545
17210	53.966225	-65.989363
17211	53.881643	-66.749968
17212	53.885499	-66.938199
17213	53.745745	-66.742244
17214	53.698406	-67.122406
17215	53.732097	-66.498264
17216	53.647805	-66.599659
17217	53.748075	-67.381641
17218	53.650876	-67.557764
17219	53.56868	-67.74946
17220	53.537548	-67.64752
17221	53.533773	-67.860686
17222	53.484203	-67.956664
17223	53.463109	-68.290143
17224	53.350931	-68.880381
17225	53.317653	-69.030591
17226	53.055888	-68.655763
17227	53.19322	-68.203609
17228	52.989861	-68.407295
17229	53.055417	-69.115584
17230	52.882278	-68.57331
17231	52.73132	-68.300285
17232	52.827089	-67.974004
17233	52.682416	-69.318295
17234	52.712413	-68.226968
17235	52.432266	-68.704077
17236	52.516054	-68.095867
17237	52.500397	-68.282833
17238	52.370587	-67.697574
17239	52.423819	-67.940987
17240	52.413642	-67.12032
17241	52.276013	-67.574354
17242	52.397425	-66.833225
17243	52.303487	-67.262685
17244	52.290484	-66.921164
17245	52.127858	-66.524648
17246	52.278888	-66.391318
17247	52.140825	-66.612113
17248	52.256581	-66.583165
17249	51.984302	-66.076534
17250	52.121399	-65.93287
17251	52.172227	-66.755654
17252	52.024056	-65.861799
17253	51.98303	-65.993622
17254	51.993099	-67.207288
17255	51.874903	-65.403435
17256	51.85618	-65.071148
17257	51.963294	-66.324544
17258	51.894858	-65.497283
17259	51.812634	-66.645776
17260	51.760112	-65.992605
17261	51.712139	-65.806634
17262	51.703521	-65.309487
17263	51.831476	-66.295165
17264	51.636423	-67.106994
17265	51.522971	-65.03736
17266	51.666817	-65.669215
17267	51.536103	-65.676868
17268	51.650165	-64.666056
17269	51.648888	-66.361656
17270	51.574726	-64.926235
17271	51.435582	-65.602457
17272	51.480249	-66.339332
17273	51.333247	-64.498772
17274	51.39209	-65.004698
17275	51.357084	-64.499933
17276	51.429446	-65.6306
17277	51.251627	-65.613441
17278	51.241721	-65.770036
17279	51.108968	-64.522517
17280	51.096968	-65.558909
17281	51.196469	-64.665927
17282	51.065631	-64.213389
17283	51.124701	-66.609062
17284	50.963191	-64.750244
17285	50.821549	-64.418792
17286	50.867225	-65.120762
17287	50.800903	-64.351979
17288	50.825953	-63.402301
17289	50.894404	-63.999836
17290	50.835367	-64.81948
17291	50.722221	-64.950955
17292	50.674453	-63.750009
17293	50.603073	-64.246785
17294	50.691559	-63.91408
17295	50.64137	-63.491189
17296	50.499551	-63.429978
17297	50.733474	-62.806635
17298	50.619107	-64.300024
17299	50.482767	-64.049163
17300	50.486125	-62.685858
17301	50.403275	-63.816448
17302	50.255645	-63.719489
17303	50.323049	-62.700881
17304	50.098053	-62.318534
17305	50.295006	-61.592131
17306	50.246148	-62.678084
17307	50.122262	-61.940309
17308	50.21188	-62.404149
17309	49.918572	-61.814485
17310	50.0569	-62.051697
17311	50.011267	-60.352894
17312	49.925357	-61.923406
17313	49.978559	-61.008269
17314	50.004748	-61.671078
17315	49.782719	-62.230697
17316	49.664068	-61.595811
17317	49.558814	-61.489504
17318	49.566718	-59.921762
17319	49.523207	-59.116089
17320	49.58199	-60.7514
17321	49.541466	-59.143169
17322	49.597438	-57.590576
17323	49.620414	-60.468391
17324	49.497676	-59.810557
17325	49.415846	-57.729328
17326	49.546615	-58.776933
17327	49.536807	-58.413198
17328	49.242151	-58.635533
17329	49.48518	-57.315895
17330	49.30176	-57.05876
17331	49.453894	-57.202932
17332	49.243413	-57.953099
17333	49.243812	-57.006218
17334	49.144799	-57.192656
17335	49.192151	-56.617404
17336	49.256732	-56.60268
17337	48.992099	-58.069776
17338	49.119526	-56.596132
17339	49.172773	-56.905438
17340	48.878587	-57.128322
17341	48.950249	-55.292008
17342	49.17777	-55.900217
17343	49.116338	-56.219542
17344	49.039888	-56.395412
17345	49.055524	-55.886548
17346	48.999617	-57.377189
17347	48.661444	-56.681682
17348	48.733644	-55.187484
17349	48.693655	-55.446458
17350	48.622658	-54.680575
17351	48.605324	-55.18791
17352	48.644723	-53.661025
17353	48.48231	-54.436744
17354	48.624299	-54.325064
17355	48.46502	-53.464278
17356	48.457975	-53.640564
17357	48.393411	-52.792535
17358	48.552426	-52.04851
17359	48.290231	-52.456036
17360	48.48473	-52.616294
17361	48.307158	-49.934561
17362	48.459534	-51.626186
17363	48.284926	-51.551132
17364	48.387698	-50.632535
17365	48.297118	-50.937244
17366	48.161848	-51.811365
17367	48.12943	-50.01645
17368	48.195205	-49.965787
17369	48.043091	-49.591478
17370	48.359721	-49.153763
17371	48.16264	-49.693132
17372	48.174681	-50.315804
17373	48.144861	-48.977603
17374	48.065276	-49.174711
