   freq [Hz]          Ohm  Phase [deg]
  859.000000     6.382364    26.204032
  860.000000     6.384469    26.222424
  861.000000     6.387226    26.243817
  862.000000     6.389654    26.260574
  863.000000     6.392185    26.283206
  864.000000     6.394675    26.300581
  865.000000     6.397388    26.316796
  866.000000     6.399766    26.336518
  867.000000     6.402105    26.355494
  868.000000     6.404482    26.371225
  869.000000     6.407171    26.395857
  870.000000     6.409391    26.414452
  871.000000     6.412259    26.430521
  872.000000     6.414423    26.451658
  873.000000     6.417030    26.475349
  874.000000     6.420082    26.491598
  875.000000     6.422381    26.507756
  876.000000     6.424781    26.529458
  877.000000     6.427670    26.545807
  878.000000     6.430308    26.561494
  879.000000     6.432300    26.578577
  880.000000     6.434950    26.596263
  881.000000     6.437281    26.615468
  882.000000     6.439990    26.629963
  883.000000     6.442547    26.648202
  884.000000     6.444507    26.664183
  885.000000     6.446902    26.685937
  886.000000     6.450057    26.700944
  887.000000     6.452382    26.717139
  888.000000     6.454282    26.735962
  889.000000     6.456841    26.753073
  890.000000     6.459582    26.773984
  891.000000     6.461900    26.787847
  892.000000     6.463988    26.806866
  893.000000     6.466607    26.828961
  894.000000     6.469045    26.845456
  895.000000     6.472032    26.865357
  896.000000     6.474125    26.878763
  897.000000     6.476803    26.898152
  898.000000     6.479209    26.915786
  899.000000     6.481688    26.929910
  900.000000     6.483754    26.947928
  901.000000     6.486566    26.966941
  902.000000     6.488492    26.983638
  903.000000     6.491561    27.000869
  904.000000     6.493822    27.018616
  905.000000     6.496112    27.035578
  906.000000     6.498791    27.050957
  907.000000     6.501123    27.072911
  908.000000     6.503979    27.089259
  909.000000     6.506159    27.105396
  910.000000     6.509073    27.121313
  911.000000     6.511370    27.140631
  912.000000     6.513905    27.152395
  913.000000     6.516002    27.171569
  914.000000     6.518469    27.187774
  915.000000     6.521197    27.204333
  916.000000     6.522998    27.220219
  917.000000     6.525405    27.237178
  918.000000     6.527610    27.257555
  919.000000     6.530432    27.273863
  920.000000     6.532498    27.294485
  921.000000     6.535061    27.306443
  922.000000     6.537590    27.327696
  923.000000     6.540196    27.343943
  924.000000     6.542111    27.357933
  925.000000     6.545144    27.376072
  926.000000     6.547220    27.393421
  927.000000     6.549922    27.406836
  928.000000     6.552206    27.423057
  929.000000     6.554733    27.437745
  930.000000     6.557115    27.454931
  931.000000     6.559247    27.471551
  932.000000     6.561907    27.484386
  933.000000     6.564472    27.506573
  934.000000     6.566708    27.519938
  935.000000     6.569239    27.535425
  936.000000     6.571361    27.553738
  937.000000     6.574008    27.571121
  938.000000     6.576129    27.587169
  939.000000     6.578295    27.605306
  940.000000     6.580919    27.622003
  941.000000     6.583266    27.640877
  942.000000     6.585443    27.655980
  943.000000     6.588246    27.677815
  944.000000     6.590372    27.687635
  945.000000     6.593263    27.713256
  946.000000     6.595850    27.722048
  947.000000     6.598145    27.741794
  948.000000     6.600597    27.758231
  949.000000     6.603625    27.774448
  950.000000     6.606202    27.785946
  951.000000     6.608249    27.804147
  952.000000     6.610797    27.816187
  953.000000     6.613563    27.835082
  954.000000     6.615541    27.847398
  955.000000     6.618296    27.865104
  956.000000     6.620782    27.882110
  957.000000     6.623217    27.894015
  958.000000     6.625893    27.908508
  959.000000     6.628347    27.937635
  960.000000     6.631526    27.928765
  961.000000     6.633459    27.949871
  962.000000     6.635013    27.965082
  963.000000     6.637739    27.978830
  964.000000     6.640023    27.992378
  965.000000     6.641974    28.006384
  966.000000     6.644301    28.023438
  967.000000     6.646515    28.036087
  968.000000     6.648698    28.054312
  969.000000     6.651364    28.068256
  970.000000     6.653327    28.082057
  971.000000     6.655477    28.096944
  972.000000     6.657700    28.117412
  973.000000     6.660340    28.133074
  974.000000     6.662551    28.144570
  975.000000     6.665038    28.163176
  976.000000     6.667035    28.180127
  977.000000     6.669750    28.194755
  978.000000     6.672137    28.210105
  979.000000     6.674513    28.225236
  980.000000     6.676867    28.241083
  981.000000     6.679498    28.256330
  982.000000     6.681670    28.267230
  983.000000     6.683774    28.285848
  984.000000     6.686596    28.301094
  985.000000     6.688875    28.315573
  986.000000     6.691220    28.325898
  987.000000     6.693810    28.341383
  988.000000     6.695249    28.355610
  989.000000     6.697973    28.369810
  990.000000     6.699955    28.387104
  991.000000     6.702466    28.401133
  992.000000     6.704695    28.415351
  993.000000     6.707200    28.431355
  994.000000     6.708992    28.445404
  995.000000     6.711809    28.458715
  996.000000     6.713854    28.476099
  997.000000     6.716275    28.486893
  998.000000     6.718051    28.502551
  999.000000     6.720448    28.519088
 1000.000000     6.723003    28.535303
 1001.000000     6.724979    28.544601
 1002.000000     6.727077    28.561351
 1003.000000     6.729276    28.579226
 1004.000000     6.731802    28.590519
 1005.000000     6.733913    28.607776
 1006.000000     6.735712    28.620473
 1007.000000     6.738594    28.638051
 1008.000000     6.740261    28.654973
 1009.000000     6.742958    28.666307
 1010.000000     6.745199    28.687087
 1011.000000     6.747301    28.701070
 1012.000000     6.750083    28.713373
 1013.000000     6.752088    28.733346
 1014.000000     6.754312    28.744921
 1015.000000     6.757066    28.759263
 1016.000000     6.758961    28.777245
 1017.000000     6.761371    28.791181
 1018.000000     6.763662    28.804456
 1019.000000     6.766025    28.820146
 1020.000000     6.768173    28.838218
 1021.000000     6.770554    28.848474
 1022.000000     6.772759    28.868297
 1023.000000     6.775283    28.883438
 1024.000000     6.777752    28.896220
 1025.000000     6.779855    28.907574
 1026.000000     6.782320    28.927533
 1027.000000     6.784391    28.938905
 1028.000000     6.787258    28.951550
 1029.000000     6.788857    28.965935
 1030.000000     6.791266    28.979575
 1031.000000     6.793440    28.996981
 1032.000000     6.795857    29.010671
 1033.000000     6.798336    29.023543
 1034.000000     6.799987    29.040497
 1035.000000     6.802703    29.055188
 1036.000000     6.804779    29.069550
 1037.000000     6.807350    29.085318
 1038.000000     6.809237    29.100895
 1039.000000     6.811700    29.114805
 1040.000000     6.814415    29.128614
 1041.000000     6.815754    29.144691
 1042.000000     6.818914    29.160954
 1043.000000     6.821135    29.171920
 1044.000000     6.823285    29.186942
 1045.000000     6.825386    29.204373
 1046.000000     6.828398    29.217854
 1047.000000     6.830795    29.232950
 1048.000000     6.832879    29.239791
 1049.000000     6.835697    29.260293
 1050.000000     6.837322    29.266900
 1051.000000     6.839813    29.285122
 1052.000000     6.842032    29.296151
 1053.000000     6.843873    29.309399
 1054.000000     6.846135    29.327467
 1055.000000     6.848609    29.342708
 1056.000000     6.850676    29.353525
 1057.000000     6.853195    29.370544
 1058.000000     6.855376    29.383417
 1059.000000     6.857600    29.400080
 1060.000000     6.860291    29.409591
 1061.000000     6.862194    29.427015
 1062.000000     6.864504    29.437376
 1063.000000     6.866845    29.452490
 1064.000000     6.868884    29.468736
 1065.000000     6.871221    29.480730
 1066.000000     6.873664    29.493461
 1067.000000     6.875834    29.512832
 1068.000000     6.878330    29.521583
 1069.000000     6.880717    29.536310
 1070.000000     6.882873    29.547758
 1071.000000     6.885188    29.563910
 1072.000000     6.887159    29.573292
 1073.000000     6.889524    29.589656
 1074.000000     6.891522    29.607790
 1075.000000     6.894081    29.616473
 1076.000000     6.896532    29.632042
 1077.000000     6.898600    29.644069
 1078.000000     6.900446    29.656994
 1079.000000     6.902924    29.673295
 1080.000000     6.905291    29.685423
 1081.000000     6.907419    29.699524
 1082.000000     6.909852    29.712860
 1083.000000     6.911968    29.726327
 1084.000000     6.914149    29.739871
 1085.000000     6.916738    29.754621
 1086.000000     6.918813    29.766245
 1087.000000     6.920824    29.778711
 1088.000000     6.923405    29.797559
 1089.000000     6.925574    29.805297
 1090.000000     6.927436    29.818313
 1091.000000     6.930035    29.836377
 1092.000000     6.931859    29.845959
 1093.000000     6.934083    29.861456
 1094.000000     6.936427    29.874674
 1095.000000     6.938733    29.890007
 1096.000000     6.940899    29.902846
 1097.000000     6.943033    29.913119
 1098.000000     6.945559    29.930115
 1099.000000     6.947302    29.942859
 1100.000000     6.949782    29.957703
 1101.000000     6.952012    29.970340
 1102.000000     6.954315    29.985135
 1103.000000     6.956692    29.997540
 1104.000000     6.958402    30.010709
 1105.000000     6.960914    30.026710
 1106.000000     6.963499    30.037265
 1107.000000     6.964971    30.052125
 1108.000000     6.967544    30.065879
 1109.000000     6.969954    30.080033
 1110.000000     6.971977    30.092014
 1111.000000     6.974095    30.105936
 1112.000000     6.976562    30.116272
 1113.000000     6.978280    30.135023
 1114.000000     6.981039    30.145116
 1115.000000     6.983162    30.157307
 1116.000000     6.985258    30.174710
 1117.000000     6.987754    30.187581
 1118.000000     6.989869    30.198061
 1119.000000     6.993889    30.219330
 1120.000000     6.994262    30.219390
 1121.000000     6.997262    30.233445
 1122.000000     6.998867    30.251637
 1123.000000     7.001395    30.264824
 1124.000000     7.003204    30.276432
 1125.000000     7.005743    30.289111
 1126.000000     7.007777    30.303148
 1127.000000     7.009650    30.316483
 1128.000000     7.012465    30.330075
 1129.000000     7.014231    30.341950
 1130.000000     7.016808    30.354342
 1131.000000     7.018570    30.368871
 1132.000000     7.020871    30.381654
 1133.000000     7.023467    30.394512
 1134.000000     7.024981    30.408492
 1135.000000     7.027337    30.420787
 1136.000000     7.029264    30.435134
 1137.000000     7.031588    30.454362
 1138.000000     7.034509    30.461225
 1139.000000     7.035667    30.474356
 1140.000000     7.038354    30.489964
 1141.000000     7.040538    30.500286
 1142.000000     7.042680    30.514108
 1143.000000     7.045155    30.527159
